user_id,answer,triplet_id
user_5,2,3809
user_5,2,552
user_5,2,961
user_5,2,805
user_5,2,365
user_5,2,6364
user_13,1,6020
user_1,0,1930
user_1,1,3583
user_1,2,4197
user_5,2,6148
user_1,2,8860
user_1,0,2342
user_5,0,751
user_1,1,6307
user_5,0,3002
user_1,0,5473
user_1,1,6181
user_5,0,3680
user_5,2,280
user_1,1,6471
user_1,0,8171
user_1,0,2224
user_5,0,3770
user_5,2,4189
user_5,2,5100
user_5,2,2197
user_5,2,1616
user_5,2,2307
user_1,1,8714
user_5,1,6472
user_1,1,5502
user_1,0,1772
user_1,0,4379
user_5,2,3682
user_5,0,369
user_5,2,4348
user_5,2,7130
user_5,2,8229
user_1,1,815
user_5,2,7459
user_5,2,9250
user_1,1,9979
user_5,2,1441
user_1,1,3400
user_5,2,9769
user_5,2,1642
user_5,2,1003
user_5,2,1050
user_5,2,7435
user_5,2,1730
user_5,2,1694
user_5,2,6613
user_5,2,2060
user_5,2,4715
user_5,2,2215
user_5,2,597
user_5,2,5082
user_5,2,6894
user_5,2,769
user_5,2,443
user_5,2,5668
user_5,2,742
user_5,2,5606
user_5,2,1698
user_5,2,9721
user_5,2,1289
user_5,2,3774
user_5,2,1114
user_5,2,7831
user_5,2,1686
user_5,2,8067
user_5,2,3527
user_5,2,7155
user_5,2,4556
user_5,2,3520
user_5,2,8323
user_5,1,9204
user_5,1,5089
user_5,1,4768
user_5,2,9103
user_5,2,6672
user_5,2,7397
user_5,2,4244
user_5,0,5658
user_5,2,7229
user_5,2,1804
user_5,2,2938
user_5,2,561
user_5,0,6647
user_5,1,9584
user_5,1,5365
user_5,2,3068
user_5,2,3989
user_5,2,8758
user_5,3,5768
user_5,0,8068
user_5,2,8697
user_5,2,7165
user_5,1,5300
user_5,2,96
user_5,2,9260
user_5,0,4585
user_5,1,6416
user_5,2,8167
user_5,1,6089
user_5,3,8602
user_5,2,9475
user_5,2,9562
user_5,0,8228
user_5,2,1643
user_5,2,6495
user_5,2,5664
user_5,2,8444
user_5,2,497
user_5,2,1164
user_5,2,9449
user_5,2,8099
user_5,2,4900
user_5,2,6752
user_5,2,9971
user_5,2,3149
user_5,2,9910
user_5,1,8025
user_5,2,3375
user_5,2,2255
user_5,2,1060
user_5,2,6246
user_5,2,3378
user_5,2,2106
user_5,2,806
user_5,2,9372
user_5,2,1047
user_5,2,802
user_5,2,1821
user_5,2,5386
user_5,2,1373
user_5,2,9728
user_5,2,9941
user_5,2,9005
user_5,2,4673
user_5,2,6270
user_5,2,3102
user_5,2,4795
user_5,2,4994
user_5,2,4803
user_5,2,8439
user_5,2,2301
user_5,2,4166
user_5,2,7294
user_5,2,5955
user_5,2,4812
user_11,1,6859
user_11,1,6859
user_11,1,9806
user_5,2,9801
user_5,2,7605
user_5,2,3329
user_11,2,8585
user_11,2,1697
user_5,2,7114
user_5,2,4157
user_5,2,6298
user_5,2,560
user_5,2,4046
user_5,2,5687
user_5,2,9301
user_5,2,8647
user_5,2,9739
user_5,2,1367
user_5,1,6496
user_5,0,9285
user_5,2,3361
user_5,2,2438
user_5,0,7655
user_5,2,2734
user_5,2,9814
user_5,2,6499
user_5,2,207
user_5,1,8463
user_5,3,880
user_5,2,6771
user_5,2,2433
user_5,2,5592
user_5,2,4366
user_11,1,9728
user_11,1,9728
user_5,2,15
user_5,1,1589
user_5,1,1138
user_5,2,2359
user_11,2,3721
user_11,2,3721
user_5,2,7336
user_5,2,8622
user_5,2,131
user_5,2,6053
user_5,2,5726
user_5,2,9661
user_5,2,7521
user_5,2,3239
user_5,2,8358
user_5,2,6697
user_5,2,8288
user_5,2,5008
user_5,2,1499
user_5,2,1216
user_5,2,2455
user_5,2,4192
user_5,2,1924
user_5,2,2431
user_5,2,9151
user_5,2,4093
user_5,2,8807
user_5,2,9077
user_5,2,7589
user_11,2,3104
user_5,2,9057
user_5,2,1938
user_5,2,1157
user_5,2,7558
user_5,2,713
user_5,2,3902
user_5,2,8819
user_5,2,648
user_5,2,2852
user_5,2,4674
user_5,2,9808
user_5,2,3771
user_5,2,9454
user_5,2,1585
user_5,2,4960
user_5,2,93
user_5,2,2298
user_5,2,1727
user_5,2,3729
user_5,2,5685
user_5,2,6170
user_5,2,5695
user_5,2,2778
user_5,2,7220
user_5,2,7046
user_11,1,8045
user_11,2,1526
user_11,0,2789
user_11,0,6521
user_11,0,325
user_11,2,7884
user_11,2,8510
user_11,0,7802
user_11,1,9739
user_11,3,5386
user_11,2,7105
user_11,0,7529
user_11,0,2679
user_1,0,8823
user_1,1,9929
user_1,1,1967
user_1,1,5365
user_1,1,8741
user_1,1,6507
user_1,0,8623
user_1,1,8293
user_1,0,5591
user_1,2,5449
user_1,1,2186
user_1,1,7612
user_1,0,6959
user_1,1,8826
user_1,0,5064
user_1,1,3368
user_1,0,1121
user_1,1,1743
user_1,0,2154
user_1,1,6370
user_1,1,5467
user_1,1,8862
user_5,0,9
user_5,2,960
user_5,2,5210
user_5,0,3780
user_5,2,4618
user_5,2,3351
user_5,2,453
user_5,2,6957
user_5,2,108
user_5,0,5574
user_5,2,6850
user_5,2,7963
user_5,2,4292
user_5,2,2019
user_5,2,5130
user_5,0,3477
user_5,2,7104
user_5,2,5278
user_5,1,1377
user_5,2,8621
user_5,0,4043
user_5,2,8908
user_5,2,2479
user_5,0,538
user_5,2,7601
user_5,2,1890
user_5,2,8862
user_5,2,9303
user_5,2,1494
user_5,2,1846
user_5,2,2984
user_5,2,4486
user_5,2,9821
user_5,2,450
user_5,2,4221
user_5,2,7782
user_5,2,7527
user_5,0,6521
user_5,2,430
user_5,2,6575
user_5,2,1511
user_5,2,8476
user_5,2,8839
user_5,2,6922
user_5,2,2083
user_5,2,583
user_5,2,6617
user_5,2,6332
user_5,2,6728
user_5,2,7158
user_5,2,514
user_5,2,7452
user_5,3,4356
user_5,2,7027
user_5,1,8937
user_5,0,4238
user_5,1,2555
user_5,2,7184
user_5,2,7178
user_5,0,591
user_5,2,2845
user_5,2,6018
user_5,2,7347
user_5,2,6385
user_5,2,7771
user_5,2,4799
user_5,2,974
user_5,2,8917
user_5,2,7259
user_5,3,5694
user_5,2,2707
user_5,2,1413
user_5,2,2850
user_5,3,9842
user_5,0,7647
user_5,2,5084
user_5,2,5155
user_5,2,1844
user_5,2,8061
user_5,2,5530
user_5,0,6380
user_5,1,1354
user_5,2,7941
user_5,2,8699
user_5,2,7501
user_5,2,9307
user_5,2,7709
user_5,2,3179
user_5,2,1728
user_5,2,4976
user_5,2,1180
user_5,1,7816
user_5,0,2897
user_5,0,5642
user_5,0,8848
user_5,0,7400
user_0,2,4789
user_5,0,1239
user_5,2,9724
user_5,2,798
user_5,2,1978
user_5,2,6954
user_5,1,4214
user_5,2,4268
user_5,2,1400
user_5,2,7234
user_5,2,1518
user_5,0,3924
user_0,1,3723
user_5,0,4855
user_5,0,9419
user_0,0,575
user_5,2,6893
user_0,1,6370
user_5,2,7084
user_5,2,6727
user_5,2,4955
user_0,1,284
user_5,0,9865
user_5,2,5473
user_5,2,8036
user_5,2,6253
user_5,2,8759
user_0,0,183
user_0,0,4673
user_5,1,242
user_0,0,9801
user_5,2,6995
user_5,2,4789
user_0,1,5593
user_5,2,2738
user_5,2,9218
user_0,0,4250
user_5,2,2498
user_5,2,1649
user_0,0,9009
user_0,0,184
user_5,1,8671
user_0,0,9125
user_5,0,9526
user_5,2,1045
user_5,2,5456
user_5,2,2192
user_5,2,2705
user_5,2,1192
user_5,2,2604
user_5,2,4987
user_5,2,3273
user_5,2,9685
user_0,1,910
user_0,1,1928
user_5,2,136
user_5,2,3663
user_5,2,1514
user_5,2,8157
user_5,2,2198
user_5,1,174
user_5,2,2679
user_0,0,4476
user_5,3,2274
user_5,2,1586
user_0,1,1192
user_5,0,4496
user_5,2,1072
user_0,1,3351
user_0,1,5163
user_0,0,2048
user_5,2,268
user_1,0,1018
user_1,0,1239
user_0,3,7132
user_1,1,4337
user_1,0,5685
user_1,1,1924
user_1,1,4923
user_5,2,7026
user_1,1,6159
user_1,1,4776
user_5,1,6181
user_1,0,9061
user_1,0,8251
user_5,3,595
user_5,2,5758
user_1,0,7933
user_5,0,6656
user_5,2,3249
user_0,0,9821
user_5,1,9805
user_1,0,8602
user_5,2,8860
user_5,2,9335
user_5,2,6287
user_0,3,9351
user_5,2,3579
user_5,2,1613
user_0,3,2363
user_5,2,3286
user_5,1,1070
user_0,0,4570
user_5,2,7118
user_0,0,4543
user_5,1,6691
user_5,2,1424
user_0,1,3690
user_0,0,7104
user_0,3,6369
user_5,1,1478
user_5,2,7812
user_5,2,1516
user_5,2,8260
user_5,2,9097
user_5,1,8564
user_5,0,2200
user_5,3,7065
user_5,2,9281
user_5,0,8305
user_0,2,6499
user_5,2,5575
user_5,2,610
user_5,2,4810
user_0,3,4235
user_5,2,2830
user_5,1,2913
user_5,0,1308
user_5,2,1741
user_5,2,4381
user_5,2,7836
user_5,0,4379
user_0,1,7523
user_0,0,406
user_5,0,5909
user_5,2,6397
user_5,2,3461
user_0,3,1638
user_0,1,8694
user_0,1,9806
user_5,2,6520
user_5,2,1411
user_5,2,6483
user_5,2,8599
user_5,2,7721
user_5,2,4811
user_0,1,6364
user_0,1,2734
user_5,1,8903
user_1,1,3800
user_1,1,4732
user_0,1,6255
user_5,2,2114
user_5,1,3690
user_0,1,7812
user_5,2,4553
user_0,1,5603
user_5,1,2267
user_5,2,4851
user_1,1,4523
user_1,1,2707
user_1,1,4415
user_5,0,2196
user_5,2,9029
user_5,2,4678
user_5,2,8714
user_1,0,5291
user_1,1,7220
user_5,0,6692
user_0,1,516
user_5,2,3721
user_1,0,988
user_5,2,6881
user_5,2,9394
user_1,1,1638
user_5,0,1961
user_1,0,9344
user_5,2,51
user_1,1,1529
user_5,2,3648
user_1,0,8358
user_5,2,4933
user_0,0,6668
user_5,2,6384
user_5,0,9169
user_1,0,8444
user_0,0,2959
user_5,2,1657
user_5,2,3430
user_5,2,110
user_5,2,1155
user_5,2,2186
user_5,0,6507
user_5,0,432
user_1,1,8331
user_5,2,938
user_1,0,4912
user_5,2,3590
user_5,2,9933
user_5,0,2434
user_5,3,1349
user_5,0,9044
user_0,1,6762
user_1,0,9335
user_0,1,7726
user_1,1,7556
user_0,1,9419
user_1,3,878
user_0,1,6408
user_0,1,7381
user_0,0,5019
user_1,0,5948
user_5,2,7826
user_5,2,3616
user_1,0,4549
user_0,1,520
user_5,2,6579
user_5,2,8934
user_0,2,1608
user_0,0,8635
user_1,0,7133
user_5,3,2912
user_5,2,6154
user_5,2,1794
user_0,1,7560
user_0,2,2020
user_0,1,3695
user_1,0,6752
user_0,0,6470
user_1,0,2197
user_0,0,3137
user_5,2,2070
user_1,1,4813
user_1,0,6860
user_0,2,8045
user_1,0,3474
user_0,0,7294
user_0,1,3692
user_5,0,6586
user_5,2,2511
user_5,2,4629
user_0,0,5591
user_0,1,4768
user_1,1,2589
user_5,2,7449
user_1,1,6727
user_0,0,112
user_1,1,4789
user_0,0,4094
user_0,1,1516
user_5,2,3368
user_0,1,3832
user_1,2,5390
user_1,0,9714
user_5,2,5593
user_1,1,2602
user_5,2,1443
user_0,2,8866
user_0,0,5867
user_1,0,3616
user_0,0,1443
user_5,2,105
user_1,3,4858
user_1,1,6358
user_0,0,1938
user_1,1,2066
user_0,1,1494
user_1,1,442
user_5,2,5468
user_5,2,540
user_0,1,8237
user_0,0,6438
user_5,1,1556
user_0,1,1343
user_5,2,1482
user_1,1,1473
user_1,1,2418
user_5,0,1151
user_5,2,3624
user_0,1,9158
user_5,1,5005
user_1,0,2537
user_0,0,6893
user_0,1,6333
user_5,2,7978
user_5,2,1430
user_1,1,9031
user_5,0,1305
user_5,2,6952
user_1,0,9682
user_1,0,3255
user_5,1,3967
user_0,0,1401
user_1,0,1151
user_0,0,6212
user_5,2,9396
user_1,3,1852
user_0,0,2015
user_0,0,4273
user_1,1,5491
user_0,1,1994
user_1,1,2643
user_1,2,3378
user_0,2,1694
user_0,1,3809
user_1,0,8971
user_1,0,5537
user_0,0,5169
user_1,2,1608
user_0,0,4987
user_0,3,5695
user_0,0,7314
user_0,1,7347
user_0,3,7020
user_0,0,6247
user_0,0,767
user_1,0,4020
user_0,1,4854
user_0,0,7859
user_1,0,7084
user_1,0,2195
user_0,0,2511
user_1,2,610
user_1,1,6593
user_1,0,9
user_1,0,9113
user_0,3,7481
user_0,2,6059
user_1,0,6170
user_1,2,7062
user_0,0,1877
user_0,1,5436
user_0,1,9685
user_1,1,2498
user_1,1,7152
user_1,1,7786
user_0,1,9172
user_1,3,6369
user_1,1,8611
user_0,0,1973
user_0,0,1216
user_1,1,1496
user_1,0,9713
user_1,1,2250
user_1,0,1031
user_0,0,3051
user_1,0,6465
user_1,1,9709
user_1,0,1728
user_0,1,4794
user_1,0,2852
user_1,0,7455
user_1,1,1377
user_1,0,4331
user_1,1,1405
user_1,0,1413
user_0,1,3442
user_1,1,6255
user_1,0,8423
user_1,2,2435
user_1,0,4673
user_1,0,9510
user_1,0,7254
user_1,0,4503
user_1,0,1308
user_1,0,7763
user_0,1,7816
user_0,0,3803
user_0,1,8623
user_0,2,374
user_0,0,769
user_0,0,8820
user_0,1,2686
user_0,1,7488
user_0,1,2470
user_0,2,3368
user_0,0,1108
user_0,0,2434
user_0,3,595
user_0,1,1391
user_0,0,3733
user_0,0,2494
user_0,0,7185
user_0,1,6850
user_0,1,6579
user_0,0,7850
user_0,0,1127
user_0,1,2092
user_0,0,2732
user_0,1,9929
user_0,3,5384
user_0,1,2915
user_0,1,8208
user_0,0,2435
user_0,0,2961
user_0,1,8066
user_0,1,8293
user_0,1,376
user_0,3,4355
user_0,0,3000
user_0,0,1616
user_0,1,4046
user_0,1,8564
user_0,0,9404
user_0,1,5084
user_0,3,4360
user_0,1,4238
user_0,2,8875
user_0,0,1308
user_0,0,1151
user_0,0,8864
user_0,0,4853
user_0,2,2850
user_0,0,5312
user_0,0,325
user_0,0,2013
user_0,1,2070
user_0,1,7176
user_0,1,8612
user_0,0,3251
user_0,0,2789
user_0,1,6773
user_0,0,1398
user_0,0,2035
user_0,2,110
user_0,0,5456
user_0,2,1728
user_0,1,5687
user_0,1,554
user_0,0,8971
user_0,0,442
user_0,1,7307
user_0,1,597
user_0,0,4157
user_0,1,9432
user_0,2,5337
user_0,1,9129
user_0,0,1378
user_0,0,3466
user_0,1,9250
user_0,1,995
user_0,0,6594
user_0,1,7501
user_0,1,4649
user_0,1,4443
user_0,1,8366
user_0,0,1388
user_0,0,9335
user_0,1,1837
user_0,1,7680
user_0,0,4900
user_0,1,3360
user_0,1,1717
user_0,1,751
user_0,2,2177
user_0,0,1975
user_0,0,939
user_0,0,8260
user_0,1,9005
user_0,1,2060
user_0,1,4930
user_0,1,2245
user_0,0,809
user_0,3,5462
user_0,2,8539
user_0,0,3676
user_0,0,3461
user_0,0,4444
user_0,3,4742
user_0,0,6337
user_0,1,8982
user_0,0,5214
user_0,0,7795
user_0,0,878
user_0,1,7409
user_0,3,9355
user_0,0,108
user_0,0,2099
user_0,1,6254
user_0,1,7165
user_0,0,7507
user_0,0,4331
user_0,1,6697
user_0,0,2683
user_1,0,3584
user_1,0,6323
user_1,3,4538
user_1,1,1192
user_1,0,7241
user_1,1,1736
user_1,1,4244
user_1,3,5386
user_1,1,6484
user_1,1,9873
user_1,1,8071
user_1,3,5468
user_1,0,1877
user_1,0,4960
user_1,1,9632
user_1,1,6829
user_1,1,9964
user_1,1,2686
user_1,1,1424
user_1,1,2253
user_1,0,1388
user_1,0,9685
user_1,0,8960
user_1,0,7666
user_1,0,8630
user_1,1,8612
user_1,0,9495
user_1,0,7978
user_1,1,3909
user_1,1,3902
user_1,1,1942
user_1,0,1443
user_1,3,5462
user_1,0,5214
user_1,1,3456
user_1,1,1891
user_1,2,7995
user_1,0,284
user_1,0,3624
user_1,1,7176
user_1,2,8130
user_1,1,6065
user_1,0,932
user_1,1,1166
user_1,1,1692
user_1,0,2052
user_1,0,56
user_1,1,8165
user_1,0,5170
user_1,0,8068
user_1,0,2033
user_1,1,7229
user_1,0,3307
user_1,0,5088
user_1,0,2591
user_1,1,2363
user_1,0,7292
user_1,0,809
user_1,0,2673
user_1,0,7732
user_1,0,4616
user_1,2,2056
user_1,0,6629
user_1,3,8085
user_1,2,9307
user_1,1,6329
user_1,1,1687
user_1,1,9110
user_1,1,7997
user_1,0,8848
user_1,0,2830
user_1,0,7332
user_1,1,4764
user_1,1,3676
user_1,0,6316
user_1,2,2359
user_1,0,9716
user_1,1,9154
user_1,0,8916
user_1,1,6419
user_1,1,9081
user_1,0,8742
user_1,3,2181
user_1,1,9454
user_1,0,4172
user_1,0,8480
user_1,0,1711
user_1,0,2961
user_1,0,707
user_1,3,4047
user_1,0,2196
user_1,0,9562
user_1,1,7479
user_1,0,2705
user_1,0,4338
user_1,3,2687
user_1,1,6772
user_1,0,7400
user_1,3,2982
user_1,3,631
user_1,0,2638
user_1,1,9556
user_1,1,7105
user_1,3,8424
user_1,3,8655
user_1,0,6059
user_1,1,1556
user_1,0,8213
user_1,0,8981
user_1,0,6266
user_1,1,9383
user_1,0,8903
user_1,0,4733
user_1,0,9314
user_1,1,6416
user_1,0,8032
user_1,0,1841
user_1,1,9885
user_1,1,2913
user_1,0,2984
user_1,1,4556
user_1,1,2551
user_1,1,9805
user_1,0,8840
user_1,1,8982
user_1,0,3908
user_1,2,8819
user_1,0,972
user_1,0,4754
user_1,0,493
user_1,0,9183
user_1,0,7428
user_1,1,5575
user_1,0,9399
user_1,0,3251
user_15,0,7523
user_1,1,769
user_15,0,5736
user_15,0,8475
user_1,0,4094
user_1,2,1398
user_1,0,3459
user_1,0,1511
user_1,2,2980
user_1,0,7573
user_1,0,9178
user_1,0,3218
user_1,1,1216
user_1,0,5278
user_1,0,2683
user_1,1,9301
user_1,1,8782
user_1,2,6603
user_1,0,5728
user_1,2,9077
user_1,0,4832
user_1,1,2839
user_1,1,196
user_1,0,3566
user_1,0,4790
user_1,1,5081
user_1,0,1721
user_1,1,6598
user_1,1,8694
user_1,1,2555
user_1,0,5079
user_1,0,537
user_1,1,4247
user_1,0,5695
user_1,0,6173
user_1,0,6171
user_1,0,2455
user_1,2,2965
user_1,1,3360
user_1,2,4111
user_1,0,8969
user_1,1,751
user_1,0,2914
user_1,2,2223
user_1,2,767
user_1,1,4803
user_1,0,4299
user_1,1,6472
user_1,0,4082
user_1,2,7767
user_1,1,1974
user_1,1,6309
user_1,0,9097
user_1,1,5033
user_1,2,8047
user_1,2,7165
user_1,1,6246
user_1,0,3633
user_1,2,6536
user_1,0,2371
user_1,0,3770
user_1,0,2819
user_1,0,9564
user_1,0,1949
user_1,1,7775
user_1,0,4742
user_1,0,108
user_1,0,1318
user_1,1,9397
user_1,0,2228
user_1,0,6973
user_1,0,131
user_1,3,538
user_1,0,5659
user_1,0,2238
user_1,0,8952
user_1,1,8312
user_1,0,7046
user_1,0,2397
user_1,1,165
user_1,1,2557
user_1,1,2013
user_1,1,3843
user_1,1,6020
user_1,1,910
user_1,0,8699
user_1,0,96
user_1,1,838
user_1,1,5585
user_1,0,2301
user_1,1,7042
user_1,0,9147
user_1,1,2339
user_1,3,2020
user_1,1,8439
user_1,1,4560
user_1,0,6254
user_1,0,9408
user_1,0,5100
user_1,0,6298
user_1,0,112
user_1,0,2897
user_1,0,808
user_1,0,7678
user_1,2,8820
user_1,1,516
user_1,0,1616
user_1,0,6343
user_1,1,4649
user_1,0,7850
user_1,1,3641
user_1,0,1686
user_1,0,410
user_1,0,1992
user_1,2,995
user_1,0,9862
user_1,1,7397
user_1,1,4280
user_1,3,7645
user_1,0,5658
user_1,0,4750
user_1,1,2245
user_1,0,3286
user_1,0,1584
user_1,1,3859
user_1,0,3239
user_1,0,5746
user_1,0,8036
user_1,0,497
user_1,0,2560
user_1,1,1666
user_1,0,586
user_1,0,7145
user_1,1,5132
user_1,0,8121
user_1,0,1279
user_1,0,2153
user_1,1,9941
user_1,2,8646
user_1,3,9584
user_1,0,259
user_1,2,8635
user_1,1,5629
user_1,0,282
user_1,0,5312
user_1,0,5456
user_1,1,2106
user_1,0,6892
user_1,2,1321
user_13,2,8820
user_5,2,8953
user_5,2,4347
user_5,0,1882
user_5,2,9061
user_5,2,6650
user_5,2,7133
user_5,2,4895
user_5,1,4761
user_5,2,2361
user_5,2,4478
user_5,2,7520
user_5,2,5499
user_5,2,3400
user_5,2,325
user_5,2,6307
user_5,2,2238
user_5,2,2056
user_5,2,2063
user_5,2,1828
user_5,2,9829
user_5,2,1666
user_5,0,6950
user_5,2,18
user_5,2,2520
user_17,3,1613
user_5,2,2032
user_5,2,5603
user_17,0,6668
user_5,2,8333
user_5,2,4111
user_5,2,3570
user_5,2,6629
user_5,2,706
user_5,0,5952
user_5,1,6013
user_5,2,7556
user_5,2,195
user_5,2,1225
user_5,2,3171
user_5,3,1852
user_5,2,4732
user_5,0,5214
user_5,2,4049
user_5,2,6959
user_5,2,838
user_5,2,7666
user_5,2,5573
user_5,2,2364
user_5,2,5408
user_5,2,2557
user_5,0,3025
user_5,0,168
user_5,2,3560
user_5,2,9770
user_5,0,1839
user_5,1,4747
user_5,2,4253
user_5,0,19
user_5,0,8423
user_5,1,3596
user_5,0,2272
user_16,0,3648
user_16,3,3459
user_5,1,3751
user_5,2,9309
user_16,2,9769
user_16,1,6428
user_16,0,1499
user_16,0,3054
user_5,0,1030
user_5,0,2154
user_5,0,6152
user_16,0,3309
user_5,0,3823
user_5,0,7304
user_5,0,8616
user_16,1,8687
user_16,0,6249
user_16,3,5467
user_5,1,4464
user_5,1,2092
user_18,2,3068
user_18,1,2253
user_18,0,4796
user_18,2,3124
user_18,3,42
user_18,1,242
user_18,0,939
user_18,2,6233
user_16,1,1994
user_5,1,6498
user_5,3,553
user_16,0,4853
user_18,1,5575
user_5,3,4355
user_5,0,7254
user_16,3,6020
user_16,3,2835
user_5,1,7637
user_5,1,5328
user_5,1,5088
user_5,0,7073
user_5,0,1678
user_5,1,4923
user_18,1,1718
user_5,0,3615
user_18,2,1608
user_16,0,6170
user_18,1,9154
user_16,3,2269
user_16,3,8699
user_16,0,6656
user_16,0,4094
user_16,1,1828
user_16,1,8584
user_16,0,961
user_19,0,3840
user_19,1,7679
user_16,0,7991
user_19,0,3002
user_18,2,2980
user_5,1,9633
user_5,1,9999
user_18,2,9116
user_19,2,5210
user_5,1,4335
user_18,0,8001
user_16,1,9103
user_5,0,4053
user_16,0,6189
user_19,0,5554
user_19,2,3102
user_19,0,4855
user_19,1,9979
user_16,1,3579
user_19,2,3286
user_16,2,9079
user_19,0,3308
user_18,3,8411
user_18,0,7675
user_16,1,1045
user_16,2,610
user_19,1,4975
user_18,3,2267
user_19,2,932
user_18,0,7507
user_19,0,3137
user_19,2,3413
user_19,0,9367
user_19,1,7296
user_5,1,1687
user_18,2,1138
user_19,1,1942
user_5,0,7327
user_19,0,9399
user_5,1,1584
user_5,0,5216
user_19,1,5122
user_18,1,6598
user_16,0,338
user_5,1,516
user_5,0,6162
user_16,1,8061
user_5,1,1994
user_16,0,3000
user_18,2,7400
user_19,2,430
user_5,3,7933
user_5,0,14
user_18,1,6251
user_5,0,6439
user_19,2,3629
user_19,2,8585
user_19,2,6168
user_16,0,1378
user_5,0,5170
user_5,1,7997
user_16,0,6159
user_16,1,5328
user_5,1,2840
user_16,1,4732
user_16,0,4361
user_16,0,9902
user_19,2,9351
user_19,2,6693
user_19,2,7802
user_5,0,3459
user_5,3,2786
user_19,0,2274
user_5,0,5804
user_5,1,4744
user_5,3,8425
user_5,1,165
user_5,0,1841
user_18,1,7941
user_5,0,3676
user_5,0,1388
user_5,0,2016
user_19,2,3378
user_18,0,9562
user_5,1,1166
user_19,0,9444
user_19,2,5984
user_18,1,9475
user_19,2,1398
user_19,2,4788
user_18,1,7459
user_19,3,5176
user_19,2,8132
user_18,1,4292
user_18,1,3941
user_18,0,4249
user_18,1,3455
user_19,1,5224
user_19,1,8282
user_20,2,1942
user_20,1,3961
user_20,3,5917
user_20,3,3186
user_18,0,7600
user_18,1,6893
user_20,0,108
user_20,0,432
user_20,2,7501
user_20,0,6162
user_20,2,800
user_20,0,8869
user_20,2,493
user_20,2,7294
user_20,0,6122
user_19,1,9556
user_19,1,7426
user_20,2,7435
user_20,2,8714
user_20,2,7086
user_19,0,8251
user_19,1,9724
user_18,1,4173
user_20,0,6438
user_19,0,7449
user_18,3,4377
user_20,2,1405
user_19,0,15
user_20,3,880
user_20,1,5159
user_19,2,1930
user_19,0,4754
user_20,2,1047
user_19,0,3762
user_19,1,7612
user_20,0,5736
user_20,0,2434
user_20,2,6467
user_20,2,3622
user_20,2,3307
user_20,2,5738
user_20,2,1876
user_20,0,8557
user_20,2,1043
user_20,2,6405
user_20,2,7884
user_20,2,3680
user_21,0,3590
user_21,1,2365
user_21,2,9723
user_21,1,6370
user_21,0,3882
user_21,0,3455
user_21,0,8069
user_21,0,9816
user_20,2,4091
user_20,2,7518
user_20,2,5088
user_20,3,1852
user_16,3,8418
user_16,3,2186
user_16,1,2839
user_16,0,6254
user_16,2,9183
user_16,0,8557
user_5,1,9362
user_16,1,1395
user_16,0,805
user_16,0,1296
user_16,0,7884
user_5,1,1608
user_5,0,9850
user_5,0,3941
user_5,0,3622
user_5,1,7817
user_5,0,1414
user_5,0,4861
user_5,0,982
user_5,0,3444
user_5,0,7236
user_5,2,5436
user_5,2,9546
user_5,0,2015
user_5,2,8188
user_5,2,3526
user_5,0,8611
user_5,0,2020
user_5,0,9116
user_19,0,8424
user_19,1,3287
user_19,1,3570
user_5,3,6478
user_5,2,7884
user_19,2,5222
user_19,0,6161
user_5,1,7600
user_19,0,5792
user_5,0,5173
user_19,2,51
user_5,1,3778
user_19,0,6465
user_5,2,260
user_5,0,6316
user_5,1,4756
user_5,1,7117
user_5,0,7379
user_5,1,1240
user_5,0,6973
user_5,1,5339
user_5,0,2609
user_5,1,8475
user_5,0,9537
user_5,0,8539
user_5,0,7552
user_5,0,6187
user_5,0,2774
user_19,2,9183
user_5,0,5502
user_5,0,5390
user_5,1,9589
user_5,0,5518
user_5,2,442
user_5,1,5631
user_16,2,7943
user_19,2,2332
user_5,0,9147
user_16,0,6894
user_19,2,1994
user_19,0,2959
user_19,2,8423
user_16,1,1942
user_16,0,7466
user_16,1,9449
user_16,3,6438
user_16,2,9484
user_16,1,2220
user_16,3,7644
user_16,1,2555
user_16,0,6483
user_5,0,3908
user_5,1,2915
user_5,0,162
user_5,0,3659
user_5,1,3882
user_5,1,6829
user_5,0,2537
user_5,0,3255
user_5,0,1974
user_5,1,3768
user_5,1,7779
user_5,0,2371
user_16,3,7142
user_16,1,3287
user_16,2,7130
user_16,3,2013
user_16,0,8526
user_16,3,4444
user_16,1,3527
user_16,0,7675
user_16,1,3809
user_5,0,1405
user_5,1,6175
user_5,0,7086
user_16,0,5520
user_16,1,6109
user_5,0,8604
user_16,1,2635
user_5,2,6497
user_5,0,3839
user_5,0,3124
user_5,1,5236
user_5,0,4436
user_5,0,7588
user_5,0,6321
user_5,0,8411
user_5,0,5914
user_5,1,3218
user_5,3,9841
user_5,1,6268
user_5,0,5867
user_5,1,4204
user_5,1,3511
user_5,0,2224
user_5,0,613
user_5,2,249
user_5,1,1196
user_5,0,9112
user_5,1,8077
user_5,2,9632
user_5,1,3143
user_5,1,3675
user_19,0,8913
user_19,0,2558
user_19,2,1591
user_19,0,4250
user_19,0,7037
user_19,2,5248
user_15,1,8655
user_15,1,1373
user_15,1,4335
user_15,1,9723
user_16,1,4498
user_16,1,7042
user_16,0,2516
user_16,3,918
user_15,0,6168
user_22,1,8611
user_22,0,5458
user_22,1,7941
user_22,2,8862
user_16,1,3958
user_16,3,8822
user_15,1,4443
